Year,Rank,Artist,Song,valence,danceability,energy,tempo
1987,28,peter cetera  amy grant,the next time i fall,,,,
1987,29,club nouveau,lean on me,0.687,0.738,0.67,177.278
1987,30,madonna,open your heart,0.865,0.6559999999999999,0.8759999999999999,113.239
1987,31,lisa lisa  cult jam,lost in emotion,0.9584999999999999,0.7505,0.7969999999999999,119.749
1987,32,cutting crew,died in your arms,0.503,0.6285000000000001,0.7264999999999999,124.93199999999999
1987,33,tpau,heart and soul,0.6,0.457,0.667,179.85299999999995
1987,34,kim wilde,you keep me hangin on,0.708,0.6859999999999999,0.682,123.44
1987,35,georgia satellites,keep your hands to yourself,,,,
1987,36,aretha franklin  george michael,i knew you were waiting,,,,
1987,37,janet jackson,control,0.638,0.785,0.7859999999999999,120.404
1987,38,prince,u got the look,0.7829999999999999,0.8320000000000001,0.453,122.363
1987,39,linda ronstadt  james ingram,somewhere out there,,,,
1987,40,genesis,land of confusion,0.8059999999999999,0.633,0.949,115.184
1987,41,huey lewis  the news,jacobs ladder,0.659,0.6709999999999999,0.579,117.68
1987,42,madonna,whos that girl,0.826,0.625,0.6459999999999999,103.893
1987,43,jets,you got it all,,,,
1987,44,samantha fox,touch me,,,,
1987,45,michael jackson  siedah garrett,i just cant stop loving you,,,,
1987,46,madonna,causing a commotion,0.8540000000000001,0.7709999999999999,0.7490000000000001,119.875
1987,47,genesis,in too deep,0.233,0.688,0.505,103.561
1987,48,janet jackson,lets wait awhile,0.382,0.5920000000000001,0.2,172.64700000000005
1987,49,huey lewis  the news,hip to be square,0.963,0.6679999999999999,0.779,140.873
1987,50,chicago,will you still love me,0.327,0.487,0.455,76.892
1987,51,fleetwood mac,little lies,0.893,0.63,0.688,124.825
1987,52,suzanne vega,luka,0.7959999999999999,0.63,0.6970000000000001,124.956
1987,53,bananarama,i heard a rumour,0.92,0.6659999999999999,0.962,123.372
1987,54,richard marx,dont mean nothing,0.779,0.6729999999999999,0.765,98.241
1987,55,kenny g,songbird,0.108,0.39949999999999997,0.4175,134.873
1987,56,europe,carrie,0.139,0.457,0.487,136.596
1987,57,system,dont disturb this groove,,,,
1987,58,madonna,la isla bonita,0.9664999999999999,0.7164999999999999,0.722,99.96549999999999
1987,59,michael jackson,bad,0.43100000000000005,0.835,0.906,109.05099999999999
1987,60,prince,sign o the times,0.5489999999999999,0.701,0.515,197.768
1987,61,cyndi lauper,change of heart,0.488,0.6859999999999999,0.718,119.759
1987,62,expose,come go with me,0.8355,0.56,0.7335,120.0115
1987,63,dan hill,cant we try,,,,
1987,64,billy idol,to be a lover,0.526,0.562,0.767,184.363
1987,65,bruce hornsby  the range,mandolin rain,,,,
1987,66,swing out sister,breakout,0.777,0.7040000000000001,0.557,113.194
1987,67,ben e king,stand by me,0.6569999999999999,0.652,0.2515,119.108
1987,68,genesis,tonight tonight tonight,0.328,0.599,0.741,98.063
1987,69,glass tiger,someday,0.721,0.636,0.627,100.187
1987,70,abc,when smokey sings,0.919,0.7340000000000001,0.643,126.421
1987,71,levert,casanova,0.802,0.71,0.845,92.957
1987,72,gloria estefan  miami sound machine,rhythm is gonna get you,,,,
1987,73,whispers,rock steady,,,,
1987,74,bon jovi,wanted dead or alive,0.2395,0.268,0.759,150.5125
1987,75,peter gabriel,big time,,,,
1987,76,steve winwood,the finer things,0.6585000000000001,0.7885,0.5994999999999999,125.069
1987,77,expose,let me be the one,0.8875,0.6595,0.734,105.39250000000001
1987,78,survivor,is this love,0.7490000000000001,0.679,0.772,118.129
1987,79,herb alpert,diamonds,0.7709999999999999,0.885,0.7659999999999999,111.413
1987,80,expose,point of no return,0.873,0.6,0.8140000000000001,120.037
1987,81,fleetwood mac,big love,0.643,0.639,0.757,125.209
1987,82,lou gramm,midnight blue,0.6559999999999999,0.664,0.695,113.762
1987,83,crowded house,something so strong,0.721,0.578,0.6729999999999999,119.786
1987,84,bryan adams,heat of the night,0.726,0.486,0.853,173.85
1987,85,glenn medeiros,nothings gonna change my love for you,0.39,0.449,0.425,141.869
1987,86,bruce springsteen,brilliant disguise,0.949,0.703,0.726,126.353
1987,87,smokey robinson,just to see her,0.914,0.821,0.379,109.123
1987,88,heart,who will you run too,,,,
1987,89,bruce willis,respect yourself,,,,
1987,90,jets,cross my broken heart,,,,
1987,91,kool  the gang,victory,,,,
1987,92,pretenders,dont get me wrong,0.852,0.456,0.784,203.923
1987,93,huey lewis  the news,doing it all for my baby,0.7755,0.508,0.6945,114.5615
1987,94,breakfast club,right on track,0.947,0.763,0.8240000000000001,116.975
1987,95,lionel richie,ballerina girl,0.26,0.388,0.286,200.733
1987,96,kenny loggins,meet me half way,,,,
1987,97,cutting crew,ive been in love before,0.86,0.489,0.568,146.009
1987,98,beastie boys,fight for your right,0.5840000000000001,0.5965,0.86,133.5445
1987,99,pseudo echo,funkytown,,,,
1987,100,ready for the world,love you down,0.2545,0.683,0.37250000000000005,129.8185
1988,1,george michael,faith,0.555,0.915,0.498,95.852
1988,2,inxs,need you tonight,0.883,0.8009999999999999,0.723,109.03
1988,3,george harrison,got my mind set on you,,,,
1988,4,rick astley,never gonna give you up,0.916,0.727,0.939,113.33
1988,5,guns n roses,sweet child o mine,0.624,0.446,0.952,125.303
1988,6,whitney houston,so emotional,0.7959999999999999,0.698,0.792,119.082
1988,7,belinda carlisle,heaven is a place on earth,0.7765000000000001,0.639,0.8015,122.866
1988,8,tiffany,couldve been,,,,
1988,9,breathe,hands to heaven,0.407,0.5429999999999999,0.384,128.768
1988,10,steve winwood,roll with it,0.954,0.759,0.645,117.254
1988,11,george michael,one more try,0.118,0.233,0.313,70.626
1988,12,terence trent darby,wishing well,0.833,0.855,0.461,104.96
1988,13,gloria estefan  miami sound machine,anything for you,,,,
1988,14,cheap trick,the flame,0.35050000000000003,0.6305000000000001,0.6255,97.086
1988,15,billy ocean,get outta my dreams get into my car,0.919,0.6659999999999999,0.91,117.141
1988,16,expose,seasons change,0.601,0.5710000000000001,0.494,174.18400000000003
1988,17,whitesnake,is this love,,,,
1988,18,escape club,wild wild west,,,,
1988,19,def leppard,pour some sugar on me,0.515,0.3405,0.953,130.4655
1988,20,taylor dayne,ill always love you,0.4395,0.6105,0.4715,85.31700000000001
1988,21,michael jackson,man in the mirror,0.265,0.794,0.7979999999999999,100.338
1988,22,debbie gibson,shake your love,0.83,0.7829999999999999,0.747,120.551
1988,23,robert palmer,simply irresistible,0.716,0.69,0.841,142.782
1988,24,richard marx,hold on to the nights,0.184,0.353,0.207,144.539
1988,25,eric carnen,hungry eyes,,,,
1988,26,johnny hates jazz,shattered dreams,0.779,0.649,0.7120000000000001,121.041
1988,27,george michael,father figure,0.247,0.48,0.388,102.046
1988,28,samantha fox,naughty girls,0.9025,0.821,0.716,112.82050000000001
1988,29,phil collins,a groovy kind of love,0.182,0.452,0.306,144.125
1988,30,def leppard,love bites,0.33199999999999996,0.46799999999999997,0.7855,130.5435
1988,31,richard marx,endless summer nights,0.879,0.5820000000000001,0.467,165.21
1988,32,debbie gibson,foolish beat,0.341,0.542,0.44,78.325
1988,33,whitney houston,where do broken hearts go,0.251,0.464,0.386,61.868
1988,34,aerosmith,angel,0.41900000000000004,0.26349999999999996,0.7855000000000001,171.433
1988,35,bangles,hazy shade of winter,,,,
1988,36,michael jackson,the way you make me feel,0.5375,0.6835,0.8254999999999999,143.09999999999997
1988,37,bobby mcferrin,dont worry be happy,0.763,0.6595,0.1655,68.351
1988,38,eric carnen,make me lose control,,,,
1988,39,ub,red red wine,0.8425,0.8355,0.4155,89.138
1988,40,patric swayze,shes like the wind,,,,
1988,41,bon jovi,bad medicine,0.805,0.555,0.973,118.642
1988,42,beach boys,kokomo,,,,
1988,43,elton john,i dont wanna go on with you like that,0.965,0.643,0.89,134.9
1988,44,rick astley,together forever,0.895,0.669,0.989,115.158
1988,45,george michael,monkey,,,,
1988,46,inxs,devil inside,0.61,0.501,0.784,75.5
1988,47,richard marx,shouldve known better,0.682,0.5479999999999999,0.7040000000000001,169.11900000000003
1988,48,chicago,i dont wanna live without your love,0.1575,0.43100000000000005,0.652,145.59949999999998
1988,49,kylie minogue,the locomotion,0.763,0.748,0.915,129.0
1988,50,pet shop boys  dusty springfield,what have i done to deserve this,,,,
1988,51,jets,make it real,,,,
1988,52,information society,whats on your mind,0.753,0.7659999999999999,0.7340000000000001,118.221
1988,53,taylor dayne,tell it to my heart,0.833,0.677,0.985,118.092
1988,54,debbie gibson,out of the blue,0.75,0.655,0.649,125.592
1988,55,jody watley,dont you want me,,,,
1988,56,u,desire,0.626,0.49,0.8270000000000001,108.577
1988,57,belinda carlisle,i get weak,0.36,0.581,0.72,103.38550000000001
1988,58,terence trent darby,sign your name,0.852,0.899,0.421,109.148
1988,59,roger,i want to be your man,0.457,0.557,0.607,81.648
1988,60,pebbles,girlfriend,,,,
1988,61,michael jackson,dirty diana,0.368,0.745,0.799,131.398
1988,62,gloria estefan  miami sound machine,,,,,
1988,63,pebbles,mercedes boy,0.967,0.795,0.333,114.764
1988,64,huey lewis  the news,perfect world,0.911,0.775,0.594,110.758
1988,65,inxs,new sensation,0.895,0.68,0.967,115.748
1988,66,pretty poison,catch me,0.8859999999999999,0.757,0.727,118.609
1988,67,new edition,if it isnt love,0.7725,0.5900000000000001,0.867,97.9585
1988,68,jets,rocket  u,,,,
1988,69,peter cetera,one good woman,0.6890000000000001,0.7609999999999999,0.48,124.163
1988,70,cheap trick,dont be cruel,0.89,0.5379999999999999,0.4970000000000001,168.065
1988,71,elton john,candle in the wind,0.3670000000000001,0.45,0.311,125.648
1988,72,daryl hall  john oates,everything your heart desires,0.887,0.706,0.861,99.992
1988,73,foreigner,say you will,0.636,0.72,0.72,126.041
1988,74,keith sweat,i want her,0.876,0.7484999999999999,0.48150000000000004,107.90549999999999
1988,75,natalie cole,pink cadillac,0.959,0.901,0.5760000000000001,124.995
1988,76,tracy chapman,fast car,0.194,0.711,0.292,103.951
1988,77,icehouse,electric blue,0.6409999999999999,0.688,0.909,109.673
1988,78,bruce hornsby  the range,the valley road,,,,
1988,79,bobby brown,dont be cruel,0.7170000000000001,0.7809999999999999,0.731,102.398
1988,80,pet shop boys,always on my mind,,,,
1988,81,brenda russell joe esposito,piano in the dark,,,,
1988,82,van halen,when its love,0.3945,0.5589999999999999,0.72,99.34
1988,83,paul carrack,dont shed a tear,0.945,0.644,0.657,109.785
1988,84,sting,well be together,0.9515,0.8089999999999999,0.764,116.50200000000001
1988,85,joan jett  the blackhearts,i hate myself for loving you,0.604,0.611,0.883,117.928
1988,86,foreigner,i dont want to live without you,0.233,0.431,0.522,199.786
1988,87,al b sure,nite and day,0.642,0.655,0.477,92.097
1988,88,steve winwood,dont you know what the night can do,0.556,0.597,0.381,171.983
1988,89,whitney houston,one moment in time,0.325,0.266,0.539,155.484
1988,90,gloria estefan  miami sound machine,cant stay away from you,,,,
1988,91,george michael,kissing a fool,0.166,0.394,0.274,116.801
1988,92,john cougar mellancamp,cherry bomb,,,,
1988,93,brenda k starr,i still believe,,,,
1988,94,cher,i found someone,0.373,0.5379999999999999,0.604,102.839
1988,95,inxs,never tear us apart,0.275,0.665,0.6859999999999999,96.848
1988,96,steve windwood,valerie,,,,
1988,97,david lee roth,just like paradise,0.376,0.611,0.853,135.558
1988,98,poison,nothin but a good time,0.504,0.468,0.969,129.171
1988,99,white lion,wait,0.3105,0.315,0.722,145.6745
1988,100,taylor dayne,prove your love,0.772,0.399,0.971,118.015
1989,1,chicago,look away,0.177,0.40049999999999997,0.563,172.949
1989,2,bobby brown,my prerogative,0.696,0.762,0.625,110.163
1989,3,poison,every rose has its thorn,0.314,0.506,0.6465000000000001,140.2825
1989,4,paula abdul,straight up,0.7885,0.7649999999999999,0.8565,95.8775
1989,5,janet jackson,miss you much,0.6459999999999999,0.7020000000000001,0.975,115.185
1989,6,paula abdul,cold hearted,0.7240000000000001,0.879,0.679,122.38
1989,7,bette midler,wind beneath my wings,0.177,0.51,0.458,123.694
1989,8,milli vanilli,girl you know its true,0.526,0.772,0.8220000000000001,97.718
1989,9,will to power,baby i love your wayfreebird,0.484,0.625,0.435,150.829
1989,10,anita baker,giving you the best that i got,,,,
1989,11,richard marx,right here waiting,0.126,0.395,0.252,177.679
1989,12,boy meets girl,waiting for a star to fall,0.591,0.659,0.7890000000000001,116.29599999999999
1989,13,debbie gibson,lost in your eyes,0.238,0.482,0.613,144.46
1989,14,gloria estefan,dont wanna lose you,0.465,0.545,0.404,82.223
1989,15,warrant,heavan,,,,
1989,16,milli vanilli,girl im gonna miss you,,,,
1989,17,roxette,the look,0.541,0.634,0.838,95.011
1989,18,fine young cannibals,she drives me crazy,0.965,0.799,0.687,108.804
1989,19,bobby brown,on our own,0.626,0.6585,0.767,102.832
1989,20,phil collins,two hearts,0.711,0.5820000000000001,0.908,155.561
1989,21,milli vanilli,blame it on the rain,0.506,0.758,0.8270000000000001,97.515
1989,22,roxette,listen to your heart,0.337,0.539,0.583,86.06299999999996
1989,23,bon jovi,ill be there for you,0.233,0.4370000000000001,0.727,73.029
1989,24,simply red,if you dont know be by now,,,,
1989,25,madonna,like a prayer,0.2905,0.642,0.7675000000000001,111.4545
1989,26,new kids on the block,ill be loving you,0.305,0.598,0.282,134.70600000000002
1989,27,breathe,how can i fall,0.505,0.499,0.417,132.195
1989,28,milli vanilli,baby dont forget my number,0.846,0.851,0.649,100.302
1989,29,martika,toy solider,,,,
1989,30,paula abdul,forever your girl,0.813,0.721,0.8200000000000001,120.0195
1989,31,mike  the mechanics,the living years,,,,
1989,32,the bangles,eternal flame,0.40449999999999997,0.5235000000000001,0.2955,78.95749999999998
1989,33,tone loc,wild thing,,,,
1989,34,bad english,when i see you smile,0.33,0.495,0.609,135.671
1989,35,cher,if i could turn back time,0.504,0.6579999999999999,0.575,108.329
1989,36,neneh cherry,buffalo stance,0.764,0.708,0.627,107.246
1989,37,sheriff,when im with you,0.122,0.248,0.324,135.786
1989,38,taylor dayne,dont rush me,0.959,0.73,0.906,130.267
1989,39,bon jovi,born to be my baby,0.7559999999999999,0.534,0.959,131.278
1989,40,fine young cannibals,good thing,0.893,0.747,0.586,164.718
1989,41,sheena easton,the lover in me,0.931,0.818,0.8079999999999999,115.221
1989,42,young mc,bust a move,0.743,0.946,0.772,116.972
1989,43,great white,once bitten twice shy,0.607,0.723,0.541,131.675
1989,44,prince,batdance,0.466,0.594,0.7020000000000001,135.406
1989,45,michael damian,rock on,,,,
1989,46,jody watley,real love,,,,
1989,47,bs,love shack,,,,
1989,48,bobby brown,every little step,0.9345,0.6335,0.794,150.28050000000002
1989,49,new kids on the block,hangin tough,0.746,0.764,0.551,90.775
1989,50,rod stewart,my heart cant tell you no,,,,
1989,51,love  rockets,so alive,0.911,0.7064999999999999,0.6045,118.8685
1989,52,new kids on the block,you got it,0.862,0.7879999999999999,0.687,111.493
1989,53,def leppard,armageddon it,0.648,0.65,0.921,119.8
1989,54,richard marx,satisfied,0.843,0.5720000000000001,0.914,108.991
1989,55,madonna,express yourself,0.893,0.6970000000000001,0.866,115.496
1989,56,dino,i like it,0.935,0.7859999999999999,0.659,108.288
1989,57,donny osmond,soldier of love,,,,
1989,58,tears for fears,sowing the seeds of love,0.682,0.209,0.795,171.975
1989,59,madonna,cherish,0.8825000000000001,0.6904999999999999,0.734,131.92950000000002
1989,60,white lion,when the children cry,0.375,0.493,0.236,130.341
1989,61,skid row,and life,0.3295,0.4615,0.7210000000000001,90.437
1989,62,duran duran,i dont want your love,,,,
1989,63,special,second chances,,,,
1989,64,karyn white,the way you love me,0.863,0.797,0.785,105.072
1989,65,tone loc,funky cold medina,,,,
1989,66,bangles,in your room,,,,
1989,67,natalie cole,miss you like crazy,0.255,0.596,0.546,131.123
1989,68,cure,love song,,,,
1989,69,karyn white,secret rendesvous,,,,
1989,70,jeff healey band,angel eyes,,,,
1989,71,guns n roses,patience,0.3425,0.4575,0.281,120.21600000000001
1989,72,eddie money,walk on water,0.573,0.6125,0.8835,118.9995
1989,73,new kids on the block,cover girl,0.948,0.721,0.765,119.948
1989,74,guns n roses,welcom to the jungle,,,,
1989,75,surface,shower me with your love,0.197,0.637,0.3345,131.2215
1989,76,rem,stand,,,,
1989,77,lita ford,close my eyes forever,,,,
1989,78,tiffany,all this time,0.446,0.476,0.495,180.191
1989,79,cher  peter cetera,after all,,,,
1989,80,bobby brown,roni,0.904,0.7170000000000001,0.696,146.658
1989,81,aerosmith,love in an elevator,0.5589999999999999,0.429,0.971,93.724
1989,82,bon jovi,lay your hands on me,0.283,0.259,0.912,99.738
1989,83,when in rome,this promise,,,,
1989,84,edie brickell  the new bohemians,what i am,,,,
1989,85,boys club,i remember holding you,,,,
1989,86,guns n roses,paradise city,0.395,0.268,0.98,100.315
1989,87,samantha fox,iwanna have some fun,,,,
1989,88,rick astley,she wants to dance with me,0.946,0.655,0.83,118.031
1989,89,vanessa williams,dreamin,,,,
1989,90,babyface,its no crime,0.912,0.802,0.802,116.316
1989,91,alice cooper,poison,0.264,0.29000000000000004,0.901,118.6645
1989,92,donna summer,this time i know its for real,0.846,0.614,0.866,116.054
1989,93,michael jackson,smooth criminal,,,,
1989,94,deon estus,heavan help me,,,,
1989,95,bobby brown,rock witcha,0.909,0.685,0.547,77.509
1989,96,safire,thinking of you,,,,
1989,97,expose,what you dont know,,,,
1989,98,ann wilson  robin zander,surrender to me,,,,
1989,99,don henley,the end of the innocence,0.392,0.623,0.425,116.593
1989,100,soul ii soul,keep on movin,0.6795,0.6755,0.428,93.14150000000001
1990,1,wilson phillips,hold on,0.546,0.679,0.657,97.8
1990,2,roxette,it must have been love,0.662,0.57,0.555,80.066
1990,3,sinead oconnor,nothing compares  u,0.161,0.511,0.574,119.917
1990,4,bell biv devoe,poison,0.802,0.841,0.601,111.857
1990,5,madonna,vogue,0.329,0.737,0.88,115.998
1990,6,mariah carey,vision of love,0.354,0.256,0.463,205.362
1990,7,phil collins,another day in paradise,,,,
1990,8,en vogue,hold on,0.383,0.7275,0.496,96.939
1990,9,billy idol,cradle of love,0.622,0.612,0.942,144.03799999999995
1990,10,jon bon jovi,blaze of glory,0.416,0.541,0.7040000000000001,78.797
1990,11,bell biv devoe,do me,0.693,0.716,0.772,107.822
1990,12,michael bolton,how am i supposed to live without you,0.18,0.539,0.532,140.47799999999998
1990,13,technotronic,pump up the jam,0.715,0.885,0.8440000000000001,124.602
1990,14,paula abdul,opposites attract,0.933,0.7829999999999999,0.8420000000000001,117.79
1990,15,janet jackson,escapade,0.701,0.8059999999999999,0.954,115.229
1990,16,heart,all i wanna do is make love to you,0.8,0.626,0.746,102.896
1990,17,maxi priest,close to you,0.8905000000000001,0.7715,0.5619999999999999,95.992
1990,18,alannah myles,black velvet,0.469,0.754,0.366,91.147
1990,19,wilson phillips,release me,0.442,0.7240000000000001,0.471,97.211
1990,20,linda ronstadt  aaron neville,dont know much,,,,
1990,21,lisa stansfield,all around the world,0.652,0.6559999999999999,0.727,100.526
1990,22,calloway,i wanna be rich,0.8690000000000001,0.733,0.7809999999999999,114.181
1990,23,johnny gill,rub you the right way,0.8640000000000001,0.66,0.873,111.872
1990,24,glenn medeiros bobby brown,she aint worth it,,,,
1990,25,sweet sensation,if wishes came true,0.188,0.493,0.453,143.725
1990,26,snap,the power,0.7070000000000001,0.74,0.88,108.9
1990,27,nelson,love and affection,,,,
1990,28,taylor dayne,love will lead you back,0.199,0.551,0.4505,109.78349999999998
1990,29,jane child,dont wanna fall in love,0.8140000000000001,0.708,0.6809999999999999,111.574
1990,30,seduction,two to make it right,0.7170000000000001,0.772,0.598,114.419
1990,31,linear,sending all my love,0.768,0.703,0.517,104.833
1990,32,poison,unskinny bop,0.69,0.574,0.93,92.303
1990,33,new kids on the block,step by step,0.882,0.787,0.63,125.347
